PartNum,Conversion Code
4721-506,RHAP5
4721-515,RHAP15
4721-615,RHAP15
4721-715,RHAP15
4730-001,RHAP1
4730-115,RHAP15
4730-215,RHAP15
4730-315,RHAP15
4730-501,RHAP1
4730-501,RAP1
4730-505,RHAP5
4730-515,RHAP15
4730-605,RHAP5
4730-705,RHAP5
4730-805,RHAP5
4732-501,RHAP1
4732-501,RAP1
4732-505,RHAP5
4732-515,RHAP15
4732-605,RHAP5
4732-705,RHAP5
4732-905,RHAP5
4733-505,RHAP5
4734-105,RHAP5
4734-115,RHAP15
4734-124,RHAP24
4734-136,RHAP36
4734-205,RHAP5
4734-215,RHAP15
4734-224,RHAP24
4734-336,RHAP36
4735-001,RHAP1
4735-415,RHAP15
4735-501,RAP1
4735-501,RHAP1
4735-505,RHAP5
4735-515,RHAP15
4747-515,COTY15
4777-505,RHAP5
4777-605,RHAP5
4790-115,RHAP5
4790-124,RHAP24
4790-136,RHAP36
4790-515,RHAP15
4791-105,AZAL5
4791-501,RHUS1
4791-505,RHUS5
4791-515,RHUS15
4792-005,RHAM5
4792-015,RHAM15
4792-505,RHAM5
4792-605,RHAM5
4792-705,RHAM5
4799-005,LEUC5
4799-105,LEUC5
4799-115,LEUC15
4799-205,LEUC5
4799-305,LEUC5
4799-405,LEUC5
4799-505,LEUC5
4800-001,LEYM1
4800-105,LEUC5
4800-201,LEYM1
4800-205,LEUC1
4800-215,LEUC15
4800-301,LEYM1
4800-305,LEUC5
4800-315,LEUC15
4800-401,LEYM1
4800-405,COND5
4800-415,LEUC15
4800-505,COLO5
4800-600,CNEO1
4800-701,LEYM5
4800-715,LEUC15
4801-005,LEUC5
4801-015,LEUC15
4801-105,LEUC5
4801-205,LEUC5
4801-215,LEUC15
4801-301,LEUC1
4801-305,LEUC5
4801-315,LEUC15
4801-405,LEUC5
4801-501,LEUC1
4801-502,LEUC1
4801-505,LEUC5
4801-515,LEUC15
4801-601,LEUC1
4801-605,LEUC5
4801-615,LEUC15
4801-701,LEUC1
4801-705,LEUC5
4801-801,LEUC1
4801-805,LEUC5
4801-815,LEUC15
4801-905,LEUC5
4801-915,LEUC15
4802-005,LEUC5
4802-015,RHUS15
4802-101,LEUC1
4802-105,LEUC5
4802-115,RHUS15
4802-124,RHUS24
4802-130,RHUS30
4802-136,RHUS36
4802-148,RHUS48
4802-160,RHUS60
4802-205,RHUS5
4802-215,RHUS15
4802-224,RHUS24
4802-230,RHUS30
4802-236,RHUS36
4802-248,RHUS48
4802-260,RHUS60
4802-305,LEUC5
4802-336,RHUS36
4802-348,RHUS48
4802-436,RHUS36
4802-448,RHUS48
4802-501,RHUS1
4802-505,RHUS5
4802-515,RHUS15
4802-524,RHUS24
4802-536,RHUS36
4802-705,LEUC5
4802-715,LEUC15
4802-805,LEUC5
4802-905,LEUC5
4810-136,RHUS36
4810-501,RHUS1
4810-505,RHUS5
4810-515,RHUS15
481-315,PHOR15
4815-501,RHUS1
4815-505,RHUS5
4815-515,RHUS15
4815-601,RHUS1
4816-015,RIBE15
4816-105,RIBE5
4816-205,RIBE5
4816-305,RIBE5
4816-501,RIBE1
4816-505,RIBE5
4816-601,RIBE5
4816-605,RIBE5
4816-705,RIBE5
4816-901,RIBE1
4817-501,RIBE1
4819-005,PYRA5
4820-148,ROBI
4820-148,ROBI48
4820-505,ROBI
4820-515,ROBI
4820-515,ROBI15
4820-524,ROBI24
4820-524,ROBI
4820-615,ROBI15
4820-815,ROSA15
4821-001,ROSA1
4821-015,ROSA15
4821-101,ROSA1
4821-105,ROSA5
4821-115,ROBI15
4821-115,ROBI
4821-124,ROBI
4821-124,ROBI24
4821-136,ROBI
4821-205,ROSA5
4821-215,ROSA15
4821-224,ROBI24
4821-301,ROSA1
4821-305,ROSA5
4821-315,ROSA15
4821-401,ROSA1
4821-405,ROSA5
4821-415,ROSA15
4821-501,ROSA1
4821-505,ROSA5
4821-515,ROSA15
4821-601,ROSA1
4821-605,ROSA5
4821-615,ROSA15
4821-705,ROSA5
4821-805,ROSA5
4821-905,ROSA5
4822-101,RORI1
4822-501,ROMN
4822-505,ROMN
4822-601,ROMN
4822-615,ROMN15
4823-005,ROSA5
4823-105,ROSA5
4823-505,ROSA5
4825-002,ROSA2
4825-003,ROSA2
4825-004,ROSA5
4825-005,ROSA5
4825-015,ROSA15
4825-101,ROSA1
4825-102,ROSA2
4825-103,ROSA2
4825-105,ROSA5
4825-1115,ROSA15
4825-201,ROSA1
4825-202,ROSA2
4825-203,ROSA5
4825-205,ROSA5
4825-215,ROSA15
4825-302,ROSA2
4825-305,ROSA5
4825-315,ROSA15
4825-401,ROSA1
4825-402,ROSA2
4825-405,ROSA5
4825-406,ROSA5
4825-407,SENE5
4825-415,ROSA15
4825-501,ROSA1
4825-502,ROSA2
4825-505,ROSA5
4825-515,ROSA15
4825-555,ROSA1
4825-601,ROSA1
4825-602,ROSA2
4825-605,ROSA5
4825-6115,ROSA15
4825-615,ROSA15
4825-625,ROSA15
4825-702,ROSA2
4825-705,ROSA5
4825-706,ROSA5
4825-715,ROSA15
4825-725,ROSA24
4825-805,ROSA5
4825-815,ROSA15
4825-825,ROSA15
4825-905,ROSA5
4825-912,ROSA5
4825-915,ROSA15
4826-005,ROSA5
4826-015,ROSA5
4826-101,ROSA1
4826-105,ROSA5
4826-115,ROSA15
4826-116,ROSA1
4826-117,ROSA1
4826-118,ROSA1
4826-157,ROSA5
4826-158,ROSA5
4826-201,ROSA1
4826-205,ROSA5
4826-215,ROSA15
4826-2215,ROSA15
4826-301,ROSA1
4826-305,ROSA5
4826-315,ROSA15
4826-405,ROSA5
4826-415,ROSA15
4826-416,ROSA15
4826-426,ROSA5
4826-505,ROSA5
4826-515,ROSA15
4826-535,ROSA15
4826-536,ROSA5
4826-555,ROSA5
4826-601,ROSA1
4826-605,ROSA5
4826-615,ROSA15
4826-701,ROSA1
4826-705,ROSA5
4826-715,ROSA15
4826-801,ROSA5
4826-805,ROSA5
4826-815,ROSA15
4826-901,ROSA1
4826-905,ROSA5
4826-915,ROSA15
4827-001,ROSA1
4827-005,ROSA5
4827-015,ROSA15
4827-101,ROSA1
4827-105,ROSA5
4827-115,ROSA15
4827-205,ROSA5
4827-215,ROSA15
4827-305,ROSA5
4827-315,ROSA15
4827-405,ROSA5
4827-415,ROSA15
4827-505,ROSA5
4827-515,ROSA15
4827-605,ROSA5
4827-615,ROSA15
4827-705,ROSA5
4827-715,ROSA15
4827-805,ROSA5
4827-815,ROSA15
4827-905,ROSA5
4827-915,ROSA15
4828-005,ROSA15
4828-015,ROSA15
4828-105,ROSA15
4828-115,ROSA15
4828-205,ROSA15
4828-215,ROSA15
4828-315,ROSA15
4828-405,ROSA5
4828-415,ROSA15
4828-505,ROSA5
4828-515,ROSA15
4828-615,ROSA15
4828-715,ROSA15
4828-815,ROSA15
4828-905,ROSA5
4828-915,ROSA15
4829-005,SENE5
4829-015,ROSA15
4829-105,SENE5
4829-115,ROSA5
4829-204,SENE1
4829-205,SENE5
4829-212,SENE1
4829-215,ROSA15
4829-305,ROSA5
4829-306,SENE1
4829-315,ROSA15
4829-405,SENE5
4829-415,ROSA15
4829-505,SENE5
4829-515,ROSA15
4829-601,RUSS1
4829-605,RUSS5
4829-705,SENE5
4829-801,RUDB1
4829-805,SENE5
4830-405,ROSA5
4842-001,ROSA2
4842-002,ROSA2
4849-905,ROSA5
4850-136,SAMB36
4850-501,SAMB1
4850-515,SAMB5
4850-705,SAMB5
4871-501,RIBE1
4872-000,LINER
4872-005,RIBE5
4872-501,RIBE1
4872-505,RIBE5
4872-515,RIBE15
4872-615,RIBE15
4872-715,RIBE15
4900-001,ROSA1
4900-005,ROSA5
4900-011,ROSA1
4900-015,ROSA15
4900-101,ROSA2
4900-105,ROSA5
4900-105,ROSE5
4900-115,ROSA15
4900-305,ROSA5
4900-306,ROSA5
4900-405,ROSA5
4900-415,ROSA15
4900-505,ROSE5
4900-505,ROSE
4900-515,ROSA15
4900-605,ROSA5
4900-615,ROSA15
4900-625,ROSA5
4900-705,ROSA5
4900-715,ROSA15
4900-805,ROSA5
4900-815,ROSA15
4900-905,ROSA5
4900-915,ROSA15
4901-005,ROSA5
4901-105,ROSA5
4901-202,ROSA2
4901-205,ROSA5
4901-302,ROSA2
4901-305,ROSA5
4901-402,ROSA2
4901-405,ROSA5
4901-505,ROSA5
4901-801,ROSM1
4902-000,LINER
4902-101,CLER1
4902-112,SALV1
4902-113,COPR1
4902-201,SALV1
4902-602,SALV1
4902-701,SALV1
4902-801,SALV1
4904-415,ROSA15
4904-501,ROSE
4904-505,ROSE5
4904-505,ROSE
4904-515,ROSA15
4904-615,ROSA15
4904-715,ROSA15
4905-001,ROSM1
4905-005,ROSM5
4905-015,ROSM15
4905-100,LINER
4905-101,ROSM1
4905-104,GC
4905-104,LINER
4905-105,ROSM5
4905-1115,ROSM15
4905-115,ROSM15
4905-201,ROSM1
4905-204,LINER
4905-205,ROSM5
4905-305,ROSM5
4905-401,ROSM1
4905-405,ROSM5
4905-415,ROSM15
4905-501,ROSM1
4905-503,ROSM1
4905-505,ROSM5
4905-506,ROSM5
4905-515,ROSM15
4905-601,ROSM1
4905-605,ROSM5
4905-615,ROSM15
4905-701,ROSM1
4905-705,ROSM5
4905-715,ROSM15
4905-801,ROSM1
4905-805,ROSM5
4905-815,ROSM15
4905-905,ROSM5
4905-915,ROSM15
4906-005,ROSM5
4906-101,ROSM1
4906-105,ROSM5
4906-115,SALI1
4906-501,SALI1
4906-505,SALI5
4906-601,SALI1
4906-605,ROSM15
4906-615,SALI5
4906-701,SALI1
4907-001,ROSM1
4907-105,ROSM5
4907-205,ROSM5
4907-305,ROSM5
4907-315,ROSM15
4907-405,ROSM5
4907-415,ROSM15
4907-501,ROSM1
4907-505,SALI5
4907-601,ROSM1
4907-705,SALI5
4908-501,ROSM1
4908-505,SALI5
4920-004,GC
4920-005,SALV5
4920-101,SALV1
4920-105,SALV5
4920-111,SALV1
4920-201,SALV1
4920-205,SALV5
4920-301,SALV1
4920-302,SALV5
4920-305,SALV5
4920-401,SALV1
4920-4012,SESL1
4920-4014,SESL1
4920-4014,SESL1
4920-404,GC
4920-405,SALV5
4920-4101,SESL1
4920-4201,SESL1
4920-424,GC
4920-501,SALV1
4920-502,SALV1
4920-505,SALV5
4920-515,SALV5
4920-601,SALV1
4920-605,SALV5
4920-701,SALV1
4920-705,SALV5
4920-801,SALV1
4920-805,SALV1
4920-901,SALV1
4920-905,SALV5
4921-001,SALV1
4921-005,SALV5
4921-105,SALV5
4921-115,SALV15
4921-205,SALV5
4921-215,SALV15
4921-305,SALV5
4921-405,SALV5
4921-501,SALV1
4921-505,SALV5
4921-515,SALV15
4921-601,SALV1
4921-605,SALV5
4921-701,SALV5
4921-705,SALV5
4921-715,SALV15
4921-805,SALV5
4921-905,SALV5
4922-005,SALV5
4922-105,CYTI5
4922-1115,CYPE5
4922-115,CYTI15
4922-205,SALV5
4922-305,SALV5
4922-405,SALV5
4922-505,SALV5
4922-605,SALV5
4923-004,GC
4923-004,LINER
4923-004,COLOR
4923-101,STIP1
4923-201,STIP1
4923-305,SALV5
4924-004,GC
4925-101,SALV1
4925-115,ROSA15
4925-305,SALV5
4925-401,SALV1
4925-405,SALV5
4925-501,SALV1
4925-505,SALV5
4925-601,SALV1
4925-605,SALV5
4925-611,SALV1
4925-615,YUCC15
4925-701,SALV1
4925-705,SALV5
4925-801,SALV1
4925-805,SALV5
4925-901,SALV1
4925-905,SALV5
4926-501,LINER
4926-505,SALV5
4927-315,SALV15
4927-415,SALV15
4927-501,SALV1
4927-515,SALV15
4927-601,SALV1
4927-611,SALV1
4927-615,SALV15
4927-701,SALV1
4927-715,SALV15
4927-801,SALV1
4927-815,SALV15
4927-901,SALV1
4927-915,SALV15
4928-005,SALV5
4928-105,SALV5
4928-205,SALV5
4928-305,SALV5
4928-405,SALV5
4928-501,SALV1
4928-505,SALV5
4928-515,SALV15
4928-601,SALV1
4928-605,SALV5
4928-701,SALV1
4928-705,SALV5
4928-805,SALV5
4928-905,SALV5
4929-005,SALV5
4929-105,SANS5
4929-205,SANS5
4929-305,SANS5
4929-405,SANS5
4929-505,SANS5
4929-605,SANS5
4929-705,SANS5
4930-001,SANT1
4930-005,SANT5
4930-101,SANT1
4930-201,SANS1
4930-301,SANT1
4930-501,SANT1
4930-505,SANT5
4931-100,GC
4931-101,GC
4931-501,SANT1
4931-505,SANT5
4935-505,SARO5
4935-515,SARO5
4935-605,SARO5
4936-002,GC
4936-003,GC
4936-505,SCAE5
4936-605,SCAE5
4940-115,SCHE15
4940-136,SCHE15
4940-215,SCHE15
4940-315,SCHE15
4940-505,SCAE5
4940-515,SCHE15
4941-515,SCHE15
4949-001,THYM1
4949-101,THYM1
4949-105,THYM5
4949-201,THYM1
4949-204,GC
4949-205,THYM5
4949-301,THYM1
4949-401,THYM1
4949-501,THYM1
4949-502,THYM5
4949-601,THYM1
498-007BS,BRASS2
498-007BS,UNION
4980-101,RANU1
498-010BS,BRASS2
498-010BS,UNION
498-012BS,BRASS2
498-012BS,UNION
498-015BS,BRASS2
498-015BS,UNION
498-020BS,BRASS2
498-020BS,UNION
498-025BS,BRASS2
498-025BS,BRASS2
498-025BS,BRASS2
498-025BS,UNION
498-030BS,BRASS2
498-030BS,BRASS2
498-040BS,UNION
5000-024,SCHI24
5000-101,SCHI5
5000-105,SCHI5
5000-115,SCHI15
5000-124,SCHI24
5000-130,SCHI30
5000-136,SCHI36
5000-137,SCHI36
5000-148,SCHI48
5000-160,SCHI60
5000-172,SCHI72
5000-184,SCHI84
5000-196,SCHI96
5000-205,SCHI5
5000-215,SCHI15
5000-224,SCHI24
5000-230,SCHI30
5000-236,SCHI36
5000-248,SCHI48
5000-260,SCHI60
5000-272,SCHI72
5000-336,SCHI36
5000-348,SCHI48
5000-360,SCHI60
5000-372,SCHI72
5000-436,SCHI36
5000-448,SCHI48
5000-505,ROSM5
5000-536,SCHI36
5000-555,PHOR15
5000-724,SCHI24
5002,5002
5002-005,SCHI5
500-204,HIT
500-206,HIT
500-207,HIT
500-208,HIT
500-209,HIT
500-210,HIT
5002-105,SCHI5
500-211,HIT
5002-115,SCHI15
5002-124,SCHI24
5002-130,SCHI30
5002-136,SCHI36
5002-148,SCHI48
5002-160,SCHI60
5002-215,SCHI15
5002-224,SCHI24
5002-230,SCHI30
5002-236,SCHI36
5002-248,SCHI48
5002-260,SCHI60
5002-348,SCHI48
5005-115,SEQU15
5005-124,SEQU24
5005-136,SEQU36
5008,PLAY
5010-000,JUTE
5010-099,JUTE
5010-100,JUTE
5010-101,JUTE
5010-102,JUTE
5010-103,JUTE
5010-124,SPAT36
5010-124,SPAT24
5010-136,SPAT36
5010-148,SPAT48
5010-200,FILTER
5010-501,SPOR1
5010-905,SPHA5
5015-115,SEQU15
5015-124,SEQU24
5020-115,SEQU15
5020-124,SEQU24
5020-125,SEQU36
5048-115,SEQU15
5048-124,SEQU24
5048-136,SEQU36
5050-004,GC
5050-004,COLOR
5050-004,SENE1
5050-101,SENE1
5050-104,GC
5050-105,GC
5050-110,GC
5050-115,SEQU15
5050-124,SEQU24
5050-136,SEQU36
5050-201,SENE1
5050-204,GC
5050-206,SENE1
5050-301,SENE1
5050-304,GC
5050-401,SENE1
5050-4011,SENE1
5050-404,GC
5050-404,LINER
5050-406,SENE1
5050-501,SENE1
5050-502,SENE1
5050-504,LINER
5050-504,GC
5050-506,SENE1
5050-506,COLOR
5050-601,SENE1
5050-604,SENE1
5050-701,SENE1
5050-706,SENE1
5050-801,SENE1
5050-804,GC
5050-804,COLOR
5050-901,SENE1
5050-904,COLOR
5050-904,GC
5051-001,SENE1
5051-100,LINER
5051-101,SENE1
5051-201,SENE5
5060-101,SISY1
5060-201,LSBID
5060-501,SISY1
5070-015,SOLA15
5070-024,SOLA24
5070-205,SOLA1
5070-501,SOLA1
5070-505,SOLA5
5070-515,SOLA15
5070-605,SOLA5
5072-105,SOLA5
5072-415,SOLA15
5072-501,SOLA1
5072-505,SOLA5
5072-515,SOLA15
5072-516,SOLA15
5072-601,SOLA1
5072-605,SOLA5
5073-124,SOPH24
5073-125,SOPH24
5073-501,SOLA1
5073-505,SOLA5
5073-515,SOPH15
5078-515,SOLA15
5090-115,STEN15
5090-115,STEN15
5090-136,STEN36
5100-501,STEP
5100-505,STEP
5100-515,STEP
5100-615,STEP
5166-142,STRE42
5166-148,STRE48
5166-160,STRE60
5166-172,STRE72
5166-215,STRE15
5166-224,STRE24
5166-236,STRE36
5166-236,STRE42
5166-248,STRE48
5166-305,STRE5
5166-315,STRE15
5166-324,STRE24
5166-501,STRE1
5166-505,STRE5
5166-525,STRE15
5166-605,STRE5
5168-501,STRE1
5168-505,STRE5
5168-515,STRE15
5168-520,STRE15
5168-524,STRE24
5169-136,METR36
5169-148,METR48
5169-160,METR60
5169-161,METR60
5169-236,METR36
5169-248,METR48
5200-501,SYZY1
5200-505,SYZY5
5200-515,SYZY15
5200-524,SYZY24
5200-615,SYZY15
5209-002,LINER
5209-515,SYRI24
5209-524,SYRI24
52-0999,LEMEUR
52-1000,LEMEUR
52-1001,WEATHERMATIC
52-1002,WEATHERMATIC
52-1003,WEATHERMATIC
52-1004,WEATHERMATIC
52-1005,WEATHERMATIC
52-1006,WEATHERMATIC
52-1007,WEATHER
52-1007,WEATHERMATIC
5210-501,SYZY1
5210-505,SYZY5
5210-515,SYZY15
5210-524,SYZY24
5220-115,TABE15
5220-124,TABE24
5220-136,TABE36
5220-148,TABE48
5220-215,TABE15
5220-224,TABE24
5220-225,TABE15
5220-236,TABE36
5220-248,TABE48
5220-336,TABE36
5220-348,TABE48
5220-436,TABE36
5220-515,TABE15
5221-124,TABE24
5221-224,TABE24
5221-324,TABE24
5221-336,TABE36
522-136,TABE36
5221-424,TABE24
522-148,TABE48
5222-124,TABE24
5230-101,TAXU
5230-105,TAXU5
5230-115,TAXU
5230-124,TAXU
5230-136,TAXU
5230-215,TAXU
5231-505,TAGE5
5231-605,TAGE5
5235-101,TRAD1
5235-105,TRAC5
5235-115,TRAC15
5235-201,TRAD1
5235-301,TRAD1
5235-401,TRAD1
5235-404,GC
5235-505,TRAD1
5235-505,TRAD5
5235-601,TRAD1
5235-701,TRAD1
5235-801,TRAD1
5240-205,TECO5
5240-305,TECO5
5240-315,TECO15
5240-405,TECO5
5240-415,TECO15
5240-501,TECO1
5240-505,TECO5
5240-515,TECO15
5240-601,TECO1
5240-605,TECO5
5240-615,TECO15
5240-705,TECO5
5240-715,TECO15
5240-805,TECO5
5240-815,TECO15
5240-905,TECO5
5240-915,TECO15
5241-501,TECO1
5241-505,TECO5
5242-415,TECO15
5242-501,TECO1
5242-505,TECO5
5242-515,TECO15
5243-501,TECO1
5243-505,TECO5
5243-515,TECO15
5260-715,WIST15
5272-115,THEV15
5272-124,THEV24
5272-215,THEV15
5272-224,THEV24
5272-236,THEV24
5272-236,THEV36
5272-501,THEV1
5272-505,THEV5
5272-515,THEV15
5273-115,THUJ15
5273-215,THUJ15
5273-315,THUJ15
5273-415,THUJ15
5273-515,THUJ15
5273-805,LSBID
5274-015,THUJ15
5274-115,THUJ15
5280-115,TIBO15
5280-160,TILA60
5280-405,TIBO5
5280-505,TIBO5
5280-515,TIBO15
5302-115,TIPU15
5302-124,TIPU24
5302-136,TIPU36
5302-148,TIPU48
5302-160,TIPU60
5302-215,TIPU15
5302-224,TIPU24
5302-236,TIPU36
5302-248,TIPU48
5302-260,TIPU60
5305-501,TRAC1
5305-505,TRAC5
5310-501,TRAC1
5310-505,TRAC5
5314-100,GC
5315-301,LINER
5315-501,TRAC1
5315-505,TRAC5
5315-506,TRAC1
5315-506,COLOR
5315-515,TRAC15
5315-601,TRAC1
5320-501,TRAC1
5320-504,GC
5320-505,TRAC5
5320-515,TRAC15
5321-002,TEUC5
5321-005,TEUC5
5321-201,ERIC1
5321-315,TECO1
5321-505,TRIC5
5321-551,TEUC1
5321-555,TEUC5
5321-905,ERIC1
5325-517,ABUT5
5330-006,GC
5330-100,LINER
5334-115,TRAC15
5334-215,TRAC15
5334-224,TRAC15
5334-315,TRAC15
5338-106,TUCOR
5355-124,RHAP24
5366-024,TRIS24
5366-105,TRIS5
5366-115,TRIS15
5366-124,TRIS24
5366-136,TRIS36
5366-236,TRIS36
5366-405,TRIS5
5366-415,TRIS15
5366-424,TRIS24
5366-436,TRIS36
5366-448,TRIS36
5366-515,TRIS15
5366-524,TRIS24
5366-536,TRIS36
5366-615,TRIS15
5366-636,TRIS36
5366-715,TRIS15
5367-015,TRAC15
5375-024,THUJ24
5375-124,THUJ24
5375-524,THEV1
5375-524,THEV1
5388-101,TUCOR
5388-102,TUCOR
5388-103,TUCOR
5388-104,TUCOR
5388-105,TUCOR
5388-106,TUCOR
5388-107,IRRBID
5388-107,WIRE
5388-107,TUCOR
5388-108,TUCOR
5388-109,TUCOR
5388-110,TUCOR
5389-100,HUNTER
5389-100,TUCOR
5389-100,RAINMASTER
5389-100,RAINBIRD
5389-100,IRRBID
5389-101,RAINMASTER
5389-101,TUCOR
5389-101,IRRBID
5389-101,RAINBIRD
5389-101,HUNTER
5389-102,TUCOR
5389-103,TUCOR
5390-224,TUPI24
5390-230,TUPI36
5390-236,TUPI36
5390-248,TUPI48
5390-336,TUPI36
5390-436,TUPI36
5390-524,TUPI24
5390-615,TUPI24
5413-515,TUPI36
5416-415,ILEX15
5420-101,ULMU1
5420-105,ULMU5
5420-115,ULMU15
5420-124,ULMU24
5420-130,ULMU30
5420-136,ULMU36
5420-148,ULMU48
5420-172,ULMU72
5420-224,ULMU24
5420-260,ULMU60
5421-124,ULMU24
5421-136,ULMU36
5425-101,ULMU1
5425-105,ULMU5
5425-115,ULMU15
5425-124,ULMU24
5425-136,ULMU36
5425-148,ULMU48
5425-160,ULMU60
5425-224,ULMU24
5425-248,ULMU48
5432-101,ULMU1
5432-105,ULMU5
5432-115,ULMU15
5432-124,ULMU24
5432-130,ULMU30
5432-136,ULMU36
5432-148,ULMU48
5432-160,ULMU60
5433-101,VAL MATIC
5433-130,VALCON
5433-134,VALCON
5433-135,VALCON
5433-136,VALCON
5433-137,VALCON
5433-138,VALCON
5433-139,VALCON
5433-140,VALCON
5433-141,VALCON
5433-142,VALCON
5433-143,VALCON
5433-144,VALCON
5433-145,VALCON
5433-146,VALCON
5433-147,VALCON
5435-101,IRRBID
5435-102,IRRBID
5435-103,IRRBID
5500-001,VERB1
5500-101,VERB1
5500-105,VERB5
5500-201,VERB1
5500-205,VERB5
5500-301,VERB1
5500-401,VERB1
5500-501,VERB1
5500-505,VERB5
5500-801,VERB1
5500-805,VERB5
5500-901,VERB1
5500-905,VERB5
5501-101,VERB1
5501-102,VERB1
5550-415,VIBU15
5550-501,VIBU1
5550-505,VIBU5
5550-515,VIBU15
5550-615,VIBU15
5550-715,VIBU15
5550-815,VIBU15
5551-505,VIBU5
5551-515,VIBU15
5551-605,VIBU5
5551-705,VIBU5
5551-805,VIBU5
5552-501,VIBU1
5552-505,VIBU5
5552-515,VIBU15
5552-601,VIBU1
5553-505,VIBU5
5553-515,VIBU15
5553-605,VIBU5
5553-615,VIBU5
5560-501,VIBU1
5560-505,VIBU5
5560-515,VIBU15
5560-615,VIBU15
5561-505,VIBU15
5561-515,VIBU15
5561-715,VIBU15
5561-815,VIBU15
5570-501,VINC1
5570-601,VINC1
5572-501,VINC1
5572-506,VINC1
5573-501,VINCA
5580-002,WASH
5580-003,WASH
5580-004,WASH
5580-005,WASH
5580-006,WASH
5580-008,WASH
5580-009,WASH
5580-010,WASH
5580-012,WASH
5580-014,WASH
5580-015,WASH
5580-016,WASH
5580-017,WASH
5580-018,WASH
5580-020,WASH
5580-021,WASH
5580-022,WASH
5580-024,WASH
5580-025,WASH
5580-026,WASH
5580-028,WASH
5580-030,WASH
5580-031,PHOE
5580-032,PHOE
5580-032,PHOEBTH
5580-033,PHOEBTH
5580-033,PHOE
5580-034,PHOEBTH
5580-034,PHOE
5580-035,PHOE
5580-035,PHOEBTH
5580-0351,PHOE
5580-036,PHOE
5580-036,PHOEBTH
5580-037,PHOE
5580-038,PHOEBTH
5580-038,PHOE
5580-039,PHOE
5580-040,PHOEBTH
5580-040,PHOE
5580-041,PHOE
5580-041,PHOEBTH
5580-042,PHOEBTH
5580-042,PHOE
5580-043,PHOE
5580-043,PHOEBTH
5580-044,PHOEBTH
5580-044,PHOE
5580-045,PHOE
5580-046,PHOE
5580-046,PHOEBTH
5580-048,PHOE
5580-048,PHOEBTH
5580-050,PHOE
5580-050,PHOEBTH
5580-052,PHOE
5580-052,PHOEBTH
5580-055,PHOE
5580-108,PHOE
5580-110,PHOE
5580-112,PHOE
5580-118,PHOE
5580-126,PHOE
5580-135,WASH
5580-160,PHOE
5580-208,PHOE
5580-208,PHOE48
5580-210,PHOE
5580-212,PHOE
5580-214,PHOE
5580-215,PHOE
5580-216,PHOE
5580-218,PHOE
5580-220,PHOE
5580-221,PHOE
5580-225,PHOE
5580-226,PHOE
5580-227,PHOE
5580-227,PHOEBTH
5580-228,PHOE
5580-314,PHOE
5580-318,PHOE
5580-320,PHOE
5580-322,PHOE
5580-324,PHOE
5580-325,PHOE
5580-326,PHOE
5580-327,PHOE
5580-328,PHOE
5580-329,PHOE
5580-330,PHOE
5580-331,PHOE
5580-M12,WASH
5581-114,WASH
5598-001,MOLI5
5610-010,WASH
5610-014,FILI
5610-015,WASH
5610-018,FILI
5610-022,WASH
5610-025,WASH
5610-025,FILI
5610-027,FILI
5610-030,FILI
5610-124,WASH
5610-130,WASH
5610-135,WASH
5610-136,WASH
5610-136,FILI
5610-148,FILI
5610-148,WASH
5610-160,FILI
5610-160,WASH
5610-215,WASH
5610-236,WASH
5620-015,WIST15
5620-115,WIST15
5620-515,WIST15
5620-615,WIST15
5620-715,WIST15
5620-815,WIST15
5620-915,WIST15
5621-501,TEUC1
5621-565,TEUC5
5621-601,TEUC1
5621-701,TEUC1
5622-515,WIST15
5624-815,WIST15
5703-555,SOPH15
5704-101,SPAR1
5790-501,XYLO1
5790-505,XYLO5
5790-515,XYLO15
5795-501,XYLO1
5795-505,XYLO5
5795-515,XYLO15
5795-615,XYLO15
5801-415,JUNI15
6014-101,BOTH1
6015-015,BOUG15
6015-115,BOUG15
6015-215,BOUG15
6015-605,BOUG5
6015-615,BOUG15
6015-616,BOUG15
6015-710,BOUG15
6015-711,BOUG15
6015-715,BOUG15
6015-801,BOUG1
6015-805,BOUG5
6015-810,BOUG1
6015-815,BOUG15
6015-910,BOUG15
6015-915,BOUG15
6020-605,CALL5
6020-615,CALL15
6020-618,CALL24
6020-624,CALL24
6020-724,CALL24
6024-360,LAGE60
6025-105,CALL5
6025-605,CALL5
6025-615,CALL15
6030-115,CAME15
6030-215,CAME15
6030-315,CAME15
6030-515,CAME15
6030-605,CAME5
6030-605,CAME
6030-615,CAME
6030-615,CAME15
6030-715,CAME15
6030-815,CAME15
6030-915,CAME15
6032-515,CISS15
6032-605,CISS5
6032-615,CISS15
6034-605,CISS5
6034-615,CISS15
6036-605,CISS5
6036-615,CISS15
6038-605,CLYT5
6038-615,CLYT15
6040-015,DIST15
6040-605,DIST5
6040-615,DIST15
6040-624,DIST24
6040-724,DIST24
6040-824,DIST24
6042-605,ERIO5
6042-615,ERIO15
6044-605,GELS5
6044-615,GELS15
6045-005,STEP5
6045-010,PONT5
6045-024,SOLA24
6045-110,EICH5
6045-111,EICH1
6045-115,EICH15
6045-124,SOLA24
6045-310,POT
6046-605,GREW5
6046-615,GREW15
6046-715,GREW15
6047-115,GUNN
6048-605,HARD5
6048-615,HARD15
6050-605,HIBB5
6050-605,HIBI5
6050-605,HIBB
6050-615,HIBB15
6050-615,HIBB
